code,name,type,sido,sigungu,address,phone,lng,lat
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ3MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,모앤라인성형외과의원,의원,서울,강남구,"서울특별시 강남구 도산대로 104, 1st Avenue 10층, 13층 (논현동)",02-517-4890,127.0203412,37.5160775
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,모앤블레스의원,의원,서울,강남구,"서울특별시 강남구 압구정로 208, 본경빌딩 3층 (신사동)",02-540-0011,127.0299126,37.5276017
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjEyMjIjODEjJDEjJDYjJDgz,모앤제일의원,의원,서울,강남구,"서울특별시 강남구 테헤란로 111, 대건빌딩 3층 (역삼동)",02-557-3312,127.0292963,37.4988903
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ5MiQyNjEyMjIjNDEjJDEjJDgjJDgz,모어댄의원,의원,경기,의정부시,"경기도 의정부시 시민로 81, 서부타워빌딩 7층 (의정부동)",031-928-5212,127.0442145,37.7386785
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQxMyQyNjE4MzIjNjEjJDEjJDAjJDgz,모에코의원,의원,서울,서초구,"서울특별시 서초구 서초대로 283, 남촌빌딩 5층 (서초동)",02-6258-8275,127.0127104,37.4936876
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ5OSQyNjE4MzIjODEjJDEjJDYjJDgz,모엠의원,의원,서울,강남구,"서울특별시 강남구 테헤란로 101, 이즈타워 5층 (역삼동)",02-552-0301,127.0280521,37.4986298
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz,모연산부인과의원,의원,서울,중랑구,"서울특별시 중랑구 면목로 299, 5층 (면목동)",02-6398-1204,127.0867492,37.5792512
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz,모영종비뇨기과의원,의원,대구,대구북구,"대구광역시 북구 검단로 3, (산격동)",053-381-7200,128.6147082,35.8979976
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQxMyQyNjEwMDIjNjEjJDEjJDgjJDgz,모우다의원,의원,서울,강남구,"서울특별시 강남구 논현로 823, B&S빌딩 3층 (신사동)",02-6953-5890,127.0279673,37.521937
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjEyMjIjNDEjJDEjJDQjJDgz,모우림의원,의원,서울,강남구,"서울특별시 강남구 논현로 868, 구정빌딩 4층 401호 (신사동)",02-6952-7377,127.028912,37.5260958
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ2MiQyNjE4MzIjNTEjJDEjJDIjJDgz,모원성형외과의원,의원,서울,강남구,"서울특별시 강남구 도산대로 119, 10층 (신사동)",02-543-1190,127.0214762,37.5173225
JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,모월보건진료소,보건진료소,충남,서산시,"충청남도 서산시 인지면 무학재1길 8, 8",041-662-5061,126.4208783,36.7224503
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzIxIyQyIyQxIyQwMCQyNjE0ODEjNjEjJDEjJDAjJDgz,모윤희치과의원,치과의원,전북,전주완산구,"전북특별자치도 전주시 완산구 백제대로 276, (중화산동2가)",063-226-2727,127.1233254,35.817811
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzMxIyQyIyQ3IyQwMCQyNjE0ODEjNjEjJDEjJDgjJDgz,모은종치과의원,치과의원,경기,평택시,"경기도 평택시 지산로 75, 2층 (독곡동, 서북빌딩)",031-611-2275,127.0630444,37.0804215
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxMzUxIzUxIyQxIyQxIyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,모은치과의원,치과의원,광주,광주북구,"광주광역시 북구 하서로 335, 3층 (양산동)",062-573-2275,126.8733026,35.2049489
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjNDEjJDEjJDQjJDgz,모인호내과의원,의원,서울,서초구,"서울특별시 서초구 신반포로 205, 반포쇼핑타운 6동 4층 401~403, 417~419호 (잠원동)",02-532-6518,127.0064782,37.5070249
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz,모자이크성형외과의원,의원,부산,부산진구,"부산광역시 부산진구 가야대로784번길 48, (부전동)",051-819-7966,129.0571356,35.1552548
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,모자한의원,한의원,경기,수원장안구,"경기도 수원시 장안구 정자천로173번길 11-3, (정자동)",031-269-5275,126.994498,37.2956609
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQyIyQ3IyQwMCQzNjE0ODEjNjEjJDEjJDAjJDgz,모재성성형외과의원,의원,서울,강남구,"서울특별시 강남구 압구정로 156, 5층 501,502호 (신사동, 카로시티2 )",02-547-1700,127.0267906,37.5259818
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjE4MzIjNDEjJDEjJDgjJDgz,모재형치과의원,치과의원,광주,광주북구,"광주광역시 북구 안산로 2, 2층 (오치동)",062-265-7269,126.9026915,35.1873925
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQwMyQ0NjEwMDIjNTEjJDEjJDYjJDgz,모전한솔한의원,한의원,경기,이천시,"경기도 이천시 백사면 이여로88번길 18, 1층 101호",031-632-2283,127.4641518,37.3062886
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,모정마취통증의학과의원,의원,광주,광주동구,"광주광역시 동구 금남로 182, 2층 (금남로5가)",062-236-0508,126.9128771,35.1514614
JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQ1IyQ3MiQzNjEwMDIjNjEjJDEjJDQjJDgz,모정보건진료소,보건진료소,전남,영암군,"전라남도 영암군 군서면 모정1길 39-2, (군서면)",061-472-0423,126.6136252,34.7784207
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQxIyQ5MiQyNjEwMDIjODEjJDEjJDIjJDgz,모정한의원,한의원,서울,영등포구,"서울특별시 영등포구 시흥대로 681, 삼성YJ그랜드빌딩 302호 (대림동)",02-847-7572,126.9087115,37.4922856
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQ5MiQ0NjE0ODEjODEjJDEjJDIjJDgz,모정한의원,한의원,서울,은평구,"서울특별시 은평구 통일로87길 19, 2층 (갈현동)",02-383-3876,126.9175284,37.62331
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ5OSQzNjEwMDIjNjEjJDEjJDgjJDgz,모제림성형외과의원,의원,서울,강남구,"서울특별시 강남구 논현로 842, 압구정빌딩 5,7층 (신사동)",02-2628-1001,127.0287459,37.5240509
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ4OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,모제림외과의원,의원,대구,대구중구,"대구광역시 중구 중앙대로 366, 13층 (덕산동)",053-741-9998,128.5938233,35.8661086
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz,모종아이튼튼소아청소년과의원,의원,충남,아산시,"충청남도 아산시 문화로 329, 3층 (모종동)",041-549-3333,127.0176943,36.7838282
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ3MiQzNjEwMDIjNTEjJDEjJDIjJDgz,모즈의원,의원,서울,강남구,"서울특별시 강남구 압구정로80길 33, 2,4층 (청담동)",02-545-1618,127.0439803,37.5244381
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQyIyQzIyQwMCQyNjEwMDIjNDEjJDEjJDQjJDgz,모짜르트치과의원,치과의원,부산,부산해운대구,"부산광역시 해운대구 해운대로 802, 305호 (좌동, 웅진시네아트)",051-701-1616,129.1766569,35.1691635
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz,모찌(MOCCI)의원,의원,서울,서초구,"서울특별시 서초구 강남대로 403, 10층 (서초동)",02-6677-2277,127.0268146,37.4984782
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ2MiQyNjE4MzIjNDEjJDEjJDQjJDgz,모차르트성형외과의원,의원,서울,용산구,"서울특별시 용산구 한강대로 69, 업무동 7층 701-7호 (한강로2가, 용산푸르지오써밋)",02-797-7707,126.9651744,37.5273235
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ5MiQyNjE4MzIjNDEjJDEjJDQjJDgz,모철호치과의원,치과의원,부산,부산금정구,"부산광역시 금정구 금정로60번길 2, 3층 (장전동)",051-515-2275,129.0865428,35.2298386
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz,모커리한방병원,한방병원,서울,서초구,"서울특별시 서초구 서초대로 338, 프로비스타 지하1층 지상2~8층 (서초동)",02-526-0821,127.0186731,37.4947982
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4OSQyNjEwMDIjNjEjJDEjJDgjJDgz,모태산부인과의원,의원,대전,대전서구,"대전광역시 서구 대덕대로 191, 1~3층, 5층 (둔산동)",042-472-0080,127.3773605,36.3503812
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjEyMjIjNTEjJDEjJDYjJDgz,모태안여성병원,병원,충북,청주서원구,"충청북도 청주시 서원구 복대로17번길 57-0, 모태안여성병원",043-272-0001,127.4451711,36.6168707
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ2MiQzNjEyMjIjODEjJDEjJDIjJDgz,모텐셜의원,의원,서울,강남구,"서울특별시 강남구 도산대로 415, 갤러리제이씨 3층 (청담동)",02-518-1023,127.0409346,37.5237755
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQyIyQxIyQwMCQzNjE4MzIjNjEjJDEjJDAjJDgz,모티브성형외과의원,의원,서울,강남구,"서울특별시 강남구 논현로 838, 4층 (신사동)",02-517-7911,127.0286669,37.5233551
JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQzIyQwMyQzNjE4MzIjNzEjJDEjJDgjJDgz,모평보건진료소,보건진료소,충남,당진시,"충청남도 당진시 정미면 산동로 294, (정미면)",041-360-6206,126.601265,36.864378
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz,모프로의원,의원,서울,강남구,"서울특별시 강남구 도산대로 157, 신웅타워2 3층 (신사동)",02-546-5824,127.0256588,37.519033
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ4MiQ0NjE0ODEjODEjJDEjJDYjJDgz,모플러스성형외과의원,의원,서울,서초구,"서울특별시 서초구 강남대로 605, 세양21세기 휴먼TOWER 8층 (잠원동)",02-548-5863,127.0192069,37.5157646
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNTEjJDEjJDYjJDgz,모하치과의원,치과의원,충남,예산군,"충청남도 예산군 예산읍 예산로 215, 215",041-332-7373,126.8485393,36.6800731
JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ5OSQ0NjEwMDIjNjEjJDEjJDgjJDgz,모항리보건진료소,보건진료소,충남,태안군,"충청남도 태안군 소원면 모항파도로 102-6, (소원면)",041-672-9634,126.1404618,36.7732053
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,모현경희한의원,한의원,경기,용인처인구,"경기도 용인시 처인구 모현읍 왕산로50번길 1, 205호",031-323-1075,127.2553493,37.3472417
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzMxIyQyIyQ3IyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz,모현삼성치과의원,치과의원,전북,익산시,"전북특별자치도 익산시 배산로 138, 2, 3층 (모현동1가)",063-851-2002,126.9409708,35.9500681
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxOTYxIzExIyQxIyQzIyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,모현새로이치과의원,치과의원,전북,익산시,"전북특별자치도 익산시 선화로 88, 강남빌딩 3층 302호 (모현동1가)",063-723-2882,126.9405414,35.9488889
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,모현아름다운의원,의원,전북,익산시,"전북특별자치도 익산시 선화로 88, (모현동1가, 강남빌딩)",063-842-1200,126.9405414,35.9488889
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzMxIyQxIyQ3IyQxMyQzNjE4MzIjODEjJDEjJDIjJDgz,모현치과의원,치과의원,경기,용인처인구,"경기도 용인시 처인구 모현읍 외대로 10, 4층",031-332-9669,127.2504518,37.3370939
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxOTYxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNjEjJDEjJDgjJDgz,모현플란트치과의원,치과의원,전북,익산시,"전북특별자치도 익산시 선화로3길 31-13, (모현동1가)",063-853-2875,126.9386367,35.9518478
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxMTkxIzExIyQxIyQzIyQ3MiQzNjE0ODEjODEjJDEjJDIjJDgz,모현한방병원,한방병원,전북,익산시,"전북특별자치도 익산시 고현로 57,  (모현동1가)",063-721-1111,126.9419272,35.94236
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ2MiQyNjEwMDIjNzEjJDEjJDgjJDgz,모현현대의원,의원,전북,익산시,"전북특별자치도 익산시 고현로 112, (모현동1가)",063-858-0160,126.9441259,35.9470771
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ2MiQyNjE0ODEjNzEjJDEjJDgjJDgz,모힐의원,의원,서울,강남구,"서울특별시 강남구 논현로 833, 505호 (신사동, 재경빌딩)",1899-7527,127.02791,37.5228358
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNDEjJDEjJDQjJDgz,목감365치과의원,치과의원,경기,시흥시,"경기도 시흥시 목감우회로 45, 4층 402~404호 (목감동, 한울플러스)",031-475-0365,126.8609132,37.3820348
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ4OSQzNjEyMjIjNTEjJDEjJDYjJDgz,목감마음속내과의원,의원,경기,시흥시,"경기도 시흥시 목감우회로 51, 4층 401~402호 (목감동)",031-504-4020,126.8619256,37.3822473
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ4MiQyNjE4MzIjNjEjJDEjJDQjJDgz,목감맑은피부과의원,의원,경기,시흥시,"경기도 시흥시 목감우회로 51, 동한메티컬프라자 403,404호 (목감동)",031-439-0209,126.8619256,37.3822473
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzMxIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,목감바른치과의원,치과의원,경기,시흥시,"경기도 시흥시 목감남서로 9-27, 3층 305호 (조남동)",031-481-9975,126.8534361,37.3779464
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQyNjEyMjIjNjEjJDEjJDAjJDgz,목감성모의원,의원,경기,시흥시,"경기도 시흥시 수인로2421번길 109, 2층 (논곡동)",031-482-6965,126.8605022,37.387349
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjODEjJDEjJDYjJDgz,목감수한의원,한의원,경기,시흥시,"경기도 시흥시 목감우회로 45, 3층 304~305호 (목감동, 한울플러스)",031-484-1075,126.8609132,37.3820348
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ4MiQzNjEyMjIjNTEjJDEjJDYjJDgz,목감연세내과의원,의원,경기,시흥시,"경기도 시흥시 목감남서로 9-19, 401,402호 (조남동)",031-411-0818,126.8527708,37.377783
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzMxIyQxIyQzIyQ5MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,목감연세치과의원,치과의원,경기,시흥시,"경기도 시흥시 목감우회로 51, 3층 306호 (목감동)",031-439-2080,126.8619256,37.3822473
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQxIyQ3IyQ3OSQyNjEyMjIjNzEjJDEjJDgjJDgz,목감열린치과의원,치과의원,경기,시흥시,"경기도 시흥시 동서로 1086, (목감동)",031-480-7528,126.8602348,37.3857815
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz,목감정형외과의원,의원,경기,시흥시,"경기도 시흥시 동서로 1106, (목감동)",031-480-0911,126.8612896,37.3873872
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzUxIyQxIyQ1IyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,목감호수치과의원,치과의원,경기,시흥시,"경기도 시흥시 산현마을길 58, 302호 (산현동)",031-8088-7528,126.8452128,37.3764448
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkMzgxMTkxIzMxIyQxIyQzIyQ2MiQzNjE0ODEjNjEjJDEjJDAjJDgz,목고박치과의원,치과의원,서울,영등포구,"서울특별시 영등포구 여의나루로 42, (여의도동, 여의도종합상가)",02-780-8338,126.9249738,37.5214704
JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQxMyQyNjE4MzIjNjEjJDEjJDAjJDgz,목과슴사랑의원,의원,충북,청주상당구,"충청북도 청주시 상당구 상당로 4-2, 3층 (서운동)",043-252-6800,127.4916282,36.6285737
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzIxIyQxIyQxIyQ3OSQyNjEyMjIjNDEjJDEjJDQjJDgz,목길수치과의원,치과의원,경기,성남분당구,"경기도 성남시 분당구 중앙공원로39번길 7, 207호 (서현동, 삼성한신상가)",031-701-2875,127.127983,37.3814323
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQ1IyQwMCQyNjE0ODEjNDEjJDEjJDQjJDgz,목뉴방외과의원,의원,광주,광주서구,"광주광역시 서구 죽봉대로 76, 메디필클리닉센터 7층 (농성동)",062-710-6060,126.8837676,35.1600894
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjE0ODEjODEjJDEjJDIjJDgz,목동경희한의원,한의원,서울,양천구,"서울특별시 양천구 신정중앙로 101, 2층 (신정동)",02-2605-1075,126.8631461,37.5265263
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3OSQyNjEyMjIjNDEjJDEjJDQjJDgz,목동고운세상피부과의원,의원,서울,양천구,"서울특별시 양천구 오목로 281, 1층 (목동)",02-2607-4378,126.8687785,37.5258249
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz,목동공감한의원,한의원,서울,양천구,"서울특별시 양천구 신목로 102, 대경프라자 5층 501호 (목동)",02-2645-7255,126.8757887,37.5235719
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQxMyQzNjEwMDIjNTEjJDEjJDIjJDgz,목동기운찬마취통증의학과의원,의원,서울,양천구,"서울특별시 양천구 목동중앙로 85, 1동 지하1층 106,107호 (목동, 강산아파트)",02-2651-6661,126.8715085,37.5370105
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQxMyQzNjEwMDIjODEjJDEjJDYjJDgz,목동깨비365의원,의원,서울,양천구,"서울특별시 양천구 목동중앙북로4길 6, 1층 (목동)",02-2138-0031,126.8642844,37.5484139
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQ2MiQzNjEyMjIjNzEjJDEjJDgjJDgz,목동깨비한의원,한의원,서울,양천구,"서울특별시 양천구 목동중앙북로 29, 내제2층 (목동)",02-6341-1075,126.8668392,37.5482624
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzMxIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDQjJDgz,목동나무치과의원,치과의원,서울,양천구,"서울특별시 양천구 오목로 328, 5층 (목동)",02-2655-2202,126.8738353,37.5244557
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,목동닥터스피부과의원,의원,서울,양천구,"서울특별시 양천구 신목로 88, 5층 (신정동)",02-6953-1775,126.8750294,37.5223727
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzMxIyQxIyQzIyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz,목동대통한의원,한의원,서울,양천구,"서울특별시 양천구 목동중앙남로 3, 선훈아이엔지빌딩 2층 (목동)",02-2647-8288,126.8693135,37.5349643
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz,목동더나은내과의원,의원,서울,양천구,"서울특별시 양천구 목동서로 383, 4층 401, 402호 (신정동)",02-2062-7555,126.8615225,37.5158782
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4OSQyNjE4MzIjNzEjJDEjJDgjJDgz,목동더편한신경과의원,의원,서울,양천구,"서울특별시 양천구 오목로 345, 목동 슬로우스퀘어 4층 401,412,413호 (목동)",02-,126.8758208,37.5247776
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,목동리뉴의원,의원,서울,양천구,"서울특별시 양천구 등촌로 32, 목동 태영프라자 9층 (목동)",02-2652-0575,126.8641657,37.5328886
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ3MiQyNjEyMjIjNTEjJDEjJDIjJDgz,목동리더스피부과의원,의원,서울,양천구,"서울특별시 양천구 오목로 299, 목동트라팰리스 이스턴에비뉴 가로변상가 703,704호 (목동)",02-2605-2700,126.871084,37.52609
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ5MiQzNjEyMjIjODEjJDEjJDIjJDgz,목동맘유외과의원,의원,서울,양천구,"서울특별시 양천구 오목로 325, 2층 (목동)",02--6341-6875,126.8737891,37.5249842
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxOTYxIzIxIyQxIyQ1IyQ5MiQyNjE0ODEjNzEjJDEjJDgjJDgz,목동모아치과의원,치과의원,서울,강서구,"서울특별시 강서구 공항대로 535, 소은 빌딩 4층 2호 (염창동)",2642-2830,126.8657907,37.5511564
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQxMyQzNjEwMDIjNjEjJDEjJDAjJDgz,목동미소가인피부과의원,의원,서울,양천구,"서울특별시 양천구 오목로 345, 목동 슬로우스퀘어 5층 (목동)",02-2643-9900,126.8758208,37.5247776
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,목동미유인한의원,한의원,서울,양천구,"서울특별시 양천구 목동로25길 12, 지하1층,2~3층 (신정동)",02-2603-1077,126.8627462,37.5280765
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNjEjJDEjJDAjJDgz,목동보건진료소,보건진료소,전북,순창군,"전북특별자치도 순창군 금과면 목동2길 18, (목동보건진료소)",063-650-5287,127.0518171,35.3267301
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkMzgxOTYxIzQxIyQyIyQ3IyQwMCQyNjEwMDIjNDEjJDEjJDQjJDgz,목동부부치과의원,치과의원,서울,양천구,"서울특별시 양천구 목동서로 67, (목동, 우성에펠타운빌딩)",02-2648-5700,126.878557,37.5363941
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQ0NjEwMDIjNTEjJDEjJDIjJDgz,목동사이렌의원,의원,서울,양천구,"서울특별시 양천구 등촌로 2, 202호 (목동)",02-2644-5572,126.8643915,37.530326
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,목동삼성탑내과의원,의원,서울,양천구,"서울특별시 양천구 목동로 210, 타운빌딩 6층 601,602호 (목동)",02-6958-5360,126.8644444,37.5273855
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNjEjJDEjJDgjJDgz,목동샤인치과의원,치과의원,서울,양천구,"서울특별시 양천구 공항대로 566, 클래리티타워 4층 (목동)",02-6736-2828,126.8680891,37.5489293
